User 5411: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 10]
User 5986: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2728: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5074: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2032: [3881, 0, 1, 2, 3, 4, 5, 3839, 3841, 3842]
User 3554: [3882, 0, 2, 3, 4, 5, 6, 3843, 3844, 3845]
User 4028: [3882, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834]
User 2765: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 4664: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1498: [3881, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 235: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 4199: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4842: [3882, 0, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848]
User 3515: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2359: [3882, 0, 1, 2, 3, 4, 5, 6, 3843, 3844]
User 3467: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4579: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4448: [3881, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4205: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 2003: [3882, 0, 1, 2, 3, 4, 5, 6, 3840, 3841]
User 361: [3881, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 4011: [3882, 0, 1, 2, 3, 3843, 3844, 3845, 3846, 3847]
User 4320: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5414: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 543: [3882, 0, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850]
User 2451: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4829: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 10]
User 2706: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4038: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5438: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4231: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4766: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4210: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 79: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 842: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 3314: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 10]
User 5078: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2520: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 417: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 3118: [3882, 0, 2, 3, 4, 5, 6, 3843, 3844, 3845]
User 3677: [3882, 0, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848]
User 855: [3880, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 372: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4238: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2325: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5736: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5932: [3882, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834]
User 3630: [3882, 0, 1, 2, 3, 4, 5, 3843, 3844, 3845]
User 1023: [3882, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834]
User 144: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2478: [3882, 0, 2, 3, 4, 5, 6, 7, 8, 9]
User 232: [3882, 0, 1, 2, 3, 4, 5, 7, 8, 9]
User 3865: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2702: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 2516: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 349: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 6026: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3843]
User 3788: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 3843]
User 4129: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 10]
User 5729: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 5040: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2944: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1880: [3882, 0, 1, 2, 3, 4, 5, 7, 8, 9]
User 3342: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 403: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1741: [3842, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3833, 3834]
User 2387: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2660: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 3875: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 2192: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4484: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4213: [3882, 0, 1, 3843, 3844, 3845, 3846, 3847, 3848, 3849]
User 5170: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2406: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 2248: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2207: [3881, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 1969: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4748: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5185: [3882, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834]
User 4200: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1887: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 950: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 3062: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 159: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2004: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 289: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3843]
User 2079: [3882, 0, 1, 2, 3, 4, 5, 6, 3843, 3844]
User 4204: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 4183: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5735: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 183: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 10]
User 2060: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 264: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5121: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2881: [3841, 3842, 3843, 3844, 3845, 3847, 3848, 3849, 3832, 3833]
User 3201: [3882, 0, 2, 3, 4, 5, 6, 7, 8, 9]
User 647: [3881, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1724: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3843]
User 1041: [3882, 0, 2, 3, 3843, 3844, 3845, 3846, 3847, 3848]
User 3985: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2810: [3882, 0, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850]
User 3729: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1252: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 1901: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 1378: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3842]
User 1413: [3882, 0, 1, 2, 3, 4, 5, 3843, 3844, 3845]
User 5164: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 1632: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2289: [3882, 1, 3, 4, 5, 6, 7, 8, 9, 11]
User 939: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2657: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1785: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2397: [3842, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3833, 3834]
User 2624: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 746: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3356: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1943: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3249: [3882, 0, 1, 2, 3, 4, 5, 6, 3843, 3844]
User 3548: [3882, 0, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848]
User 4500: [3882, 0, 1, 2, 3, 4, 5, 6, 3843, 3844]
User 1801: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3269: [3882, 1, 2, 3, 4, 3843, 3844, 3845, 3846, 3847]
User 1251: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 732: [3882, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848, 3849]
User 1894: [3881, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1344: [3882, 1, 2, 3, 5, 7, 8, 9, 10, 11]
User 3616: [3882, 0, 1, 3843, 3844, 3845, 3846, 3847, 3848, 3849]
User 6021: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 2099: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 11]
User 4586: [3882, 0, 1, 2, 3, 4, 5, 6, 3843, 3844]
User 5132: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2304: [3882, 1, 2, 3, 4, 3843, 3844, 3845, 3846, 3847]
User 3938: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3042: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2866: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3119: [3882, 0, 1, 2, 3, 4, 3843, 3844, 3845, 3846]
User 2541: [3882, 0, 1, 3, 4, 5, 6, 7, 8, 9]
User 3428: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 219: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2977: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 615: [3882, 0, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848]
User 4134: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3843]
User 679: [3882, 0, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848]
User 321: [3882, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834]
User 221: [3841, 3842, 3843, 3844, 3845, 3847, 3848, 3849, 3832, 3833]
User 2693: [3882, 0, 1, 2, 3, 4, 5, 6, 3838, 3839]
User 4267: [3882, 0, 1, 2, 3, 5, 7, 8, 9, 10]
User 1132: [3882, 0, 1, 2, 3, 4, 5, 6, 3841, 3842]
User 1374: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2913: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 846: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 828: [3881, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1537: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3848: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4861: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 757: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1849: [3882, 1, 2, 3, 4, 5, 6, 3843, 3844, 3845]
User 1808: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1078: [3881, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 1509: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 789: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2416: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1970: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3843]
User 919: [3882, 0, 1, 2, 3, 3843, 3844, 3845, 3846, 3847]
User 3199: [3882, 0, 3842, 3843, 3844, 3845, 3846, 3847, 3848, 3849]
User 4197: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5131: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1486: [3882, 0, 1, 2, 3, 4, 5, 3842, 3843, 3844]
User 4428: [3882, 0, 1, 3843, 3844, 3845, 3846, 3847, 3848, 3849]
User 2266: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4144: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 768: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1746: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 893: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 3076: [3882, 0, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848]
User 4769: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4709: [3882, 0, 1, 2, 3, 4, 5, 6, 3843, 3844]
User 1558: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4442: [3882, 0, 1, 2, 3, 4, 5, 3843, 3844, 3845]
User 1230: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 4715: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2905: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5330: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 3491: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5894: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1739: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1669: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5441: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 3087: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1731: [3882, 0, 1, 2, 3, 4, 5, 6, 3843, 3844]
User 1035: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 1435: [3881, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2473: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2545: [3882, 0, 1, 2, 3, 4, 3838, 3839, 3840, 3841]
User 3903: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 4752: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5612: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 4732: [3882, 0, 2, 3, 4, 5, 6, 7, 8, 9]
User 2617: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 525: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 777: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5144: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 841: [3882, 0, 1, 2, 3, 3842, 3843, 3844, 3846, 3847]
User 83: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1409: [3882, 0, 1, 3829, 3830, 3831, 3833, 3834, 3835, 3836]
User 2205: [3882, 1, 2, 3, 3841, 3842, 3843, 3844, 3845, 3847]
User 2921: [3882, 0, 1, 2, 3, 4, 6, 7, 3843, 3844]
User 4635: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 279: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4306: [3882, 0, 1, 2, 3, 4, 5, 6, 3843, 3844]
User 4354: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1060: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 2389: [3882, 0, 3841, 3842, 3843, 3844, 3845, 3847, 3848, 3849]
User 3049: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 179: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4876: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 3566: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 1814: [3882, 0, 1, 2, 3, 4, 5, 3842, 3843, 3844]
User 2549: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3797: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3615: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5485: [3882, 0, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850]
User 5631: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 4550: [3882, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834]
User 412: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 941: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2295: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3026: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 377: [3882, 0, 1, 2, 3, 3843, 3844, 3845, 3846, 3847]
User 82: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2466: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2057: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3656: [3882, 0, 1, 3843, 3844, 3845, 3846, 3847, 3848, 3849]
User 1492: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 1807: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2358: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 125: [3882, 0, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850]
User 683: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 1294: [3882, 0, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848]
User 5066: [3882, 0, 1, 2, 3, 4, 5, 3843, 3844, 3845]
User 778: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1372: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3955: [3882, 0, 1, 2, 3, 4, 5, 3843, 3844, 3845]
User 1780: [3882, 0, 2, 3, 4, 5, 6, 7, 8, 9]
User 2892: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3229: [3882, 1, 2, 3, 4, 6, 7, 3843, 3844, 3845]
User 4712: [3882, 0, 1, 3, 4, 6, 7, 8, 9, 10]
User 2562: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1427: [3882, 0, 1, 3, 4, 5, 6, 7, 8, 9]
User 951: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3231: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 4371: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3914: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1554: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5978: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4418: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2646: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5156: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2956: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4716: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2507: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2064: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 961: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1205: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 489: [3882, 0, 1, 2, 3, 4, 5, 6, 3842, 3843]
User 2784: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3085: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 4289: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 4313: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4977: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3990: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2280: [3882, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834]
User 5456: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 2935: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1255: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2329: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 120: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 5478: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 5502: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3766: [3882, 0, 1, 2, 3, 4, 3843, 3844, 3845, 3846]
User 2781: [3882, 1, 2, 3, 5, 6, 7, 8, 9, 10]
User 3771: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 545: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 3003: [3882, 1, 2, 3, 3842, 3843, 3844, 3845, 3846, 3847]
User 2472: [3881, 0, 1, 2, 3841, 3842, 3843, 3844, 3845, 3847]
User 2740: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3843]
User 2190: [3882, 0, 1, 2, 3, 4, 5, 6, 3843, 3844]
User 820: [3881, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 470: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5359: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3667: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3843]
User 2434: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 1002: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1187: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1266: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 4384: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3636: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3387: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2195: [3882, 0, 1, 3843, 3844, 3845, 3846, 3847, 3848, 3849]
User 4841: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3842]
User 728: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 4255: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1089: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3843]
User 5092: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 315: [3882, 0, 1, 2, 3, 4, 5, 6, 3841, 3842]
User 3804: [3882, 0, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848]
User 2044: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1239: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5881: [3882, 0, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848]
User 4137: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4641: [3882, 0, 1, 2, 3, 4, 5, 6, 3843, 3844]
User 3035: [3882, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834]
User 4291: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3843]
User 5429: [3882, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834]
User 3022: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2038: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 1791: [3882, 0, 1, 2, 3, 3843, 3844, 3845, 3846, 3847]
User 3558: [3882, 1, 2, 3, 4, 5, 6, 7, 3843, 3844]
User 1081: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4263: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4097: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 3843]
User 439: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1117: [3882, 0, 1, 3, 4, 5, 6, 7, 8, 9]
User 5661: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 4721: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2529: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2436: [3882, 0, 1, 2, 3, 4, 3843, 3844, 3845, 3846]
User 3167: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4265: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 960: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3374: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2738: [3882, 0, 1, 2, 3, 4, 5, 6, 3843, 3844]
User 4965: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5362: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 10]
User 5718: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4992: [3882, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834]
User 71: [3881, 0, 1, 2, 3842, 3843, 3844, 3845, 3846, 3847]
User 1287: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5673: [3882, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848, 3849]
User 4395: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3569: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1955: [3882, 2, 3, 4, 5, 6, 7, 8, 9, 10]
User 5696: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 598: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 626: [3881, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4981: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3843]
User 3479: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3135: [3882, 0, 1, 2, 3, 4, 3843, 3844, 3845, 3846]
User 3758: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 551: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2601: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3361: [3882, 1, 2, 3, 3843, 3844, 3845, 3846, 3847, 3848]
User 56: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4628: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1797: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4195: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1080: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1991: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 3123: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5013: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4793: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 1701: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3843]
User 2838: [3882, 0, 1, 2, 3, 4, 5, 6, 3843, 3844]
User 4802: [3882, 0, 1, 2, 3, 4, 3843, 3844, 3845, 3846]
User 11: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
